,Name rarity score,Background rarity score,Left Arm rarity score,Right Arm rarity score,Eyes rarity score,Hat rarity score,Sleeves rarity score,Upper Body rarity score,Legs rarity score,Feet rarity score,Mouth rarity score,Bag rarity score,Nose rarity score,Outerwear rarity score,Shoe Gum rarity score,Fannypack rarity score,Neck rarity score,Suspenders rarity score,Ears rarity score,Overhead rarity score,Special rarity score,# matching traits rarity score,final score,tokenID
1342,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026362167125578402,0.0012333568137283734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04579461382503888,Invisible Friends #1343
235,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026362167125578402,0.0012333568137283734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04579461382503888,Invisible Friends #236
2214,0.041830974854066984,0.0,0.000981644738925001,9.145852872388998e-05,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04579055056009907,Invisible Friends #2215
1456,0.041830974854066984,0.0,0.00022067982502965147,0.0026362167125578402,0.0010072413978781717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04577765285064391,Invisible Friends #1457
4470,0.041830974854066984,0.0,0.0001342815916454011,0.0012115945497109264,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04577749455123,Invisible Friends #4470
713,0.041830974854066984,0.0,1.1525383574423091e-05,0.0009872251886533475,0.0012333568137283734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04577026127184672,Invisible Friends #714
3377,0.041830974854066984,0.0,0.00012377259751663057,0.0012115945497109264,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04576698555710123,Invisible Friends #3378
3785,0.041830974854066984,0.0,1.1525383574423091e-05,0.000821560687817683,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04575753336765819,Invisible Friends #3785
4303,0.041830974854066984,0.0,0.0001342815916454011,9.145852872388998e-05,0.0009087892311682752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.045756804228440195,Invisible Friends #4303
1278,0.041830974854066984,0.0,0.00012485832205625017,9.145852872388998e-05,0.0009087892311682752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.045747380958851044,Invisible Friends #1279
2507,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0010072413978781717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04573250018707912,Invisible Friends #2508
1575,0.041830974854066984,0.0,1.1525383574423091e-05,0.0008104585163606872,0.0002507654932476776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04569502427008543,Invisible Friends #1576
2461,0.041830974854066984,0.0,1.1525383574423091e-05,0.0008104585163606872,0.0002507654932476776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04569502427008543,Invisible Friends #2462
1191,0.041830974854066984,0.0,1.1525383574423091e-05,0.0008104585163606872,0.0002507654932476776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04569502427008543,Invisible Friends #1192
547,0.041830974854066984,0.0,1.1525383574423091e-05,0.0008104585163606872,0.0002507654932476776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04569502427008543,Invisible Friends #548
1917,0.041830974854066984,0.0,0.000981644738925001,0.0019991310070230283,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04569474740116191,Invisible Friends #1921
3324,0.041830974854066984,0.0,0.0002685631832908022,0.0009872251886533475,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045687406781817826,Invisible Friends #3325
3997,0.041830974854066984,0.0,1.1525383574423091e-05,0.000821560687817683,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04568002445711515,Invisible Friends #4009
3562,0.041830974854066984,0.0,1.1525383574423091e-05,0.000821560687817683,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04568002445711515,Invisible Friends #3563
2775,0.041830974854066984,0.0,0.0001368639299462742,0.000821560687817683,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04567587191021414,Invisible Friends #2776
3796,0.041830974854066984,0.0,0.0001368639299462742,0.0009872251886533475,0.0010072413978781717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04566948440236837,Invisible Friends #3797
752,0.041830974854066984,0.0,0.0028467697428825036,0.0008104585163606872,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045665915589968985,Invisible Friends #753
2368,0.041830974854066984,0.0,0.0028467697428825036,0.0008104585163606872,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045665915589968985,Invisible Friends #2369
1113,0.041830974854066984,0.0,0.00012485832205625017,0.000821560687817683,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.045663866302324115,Invisible Friends #1114
2263,0.041830974854066984,0.0,0.00012377259751663057,0.001689406484808193,0.000311517958106651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04566285092632205,Invisible Friends #2264
4417,0.041830974854066984,0.0,0.00014598819194269248,0.0021612227102951655,0.0014389162826831023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04565964210009921,Invisible Friends #4417
3211,0.041830974854066984,0.0,0.00022067982502965147,0.0018037272243816799,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04565773335084945,Invisible Friends #3212
3348,0.041830974854066984,0.0,1.1525383574423091e-05,0.0018037272243816799,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04565557891321013,Invisible Friends #3349
929,0.041830974854066984,0.0,1.1525383574423091e-05,0.0018037272243816799,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04565557891321013,Invisible Friends #930
2411,0.041830974854066984,0.0,0.0001617482808455968,0.0014717528886059106,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.045651293816236456,Invisible Friends #2412
4093,0.041830974854066984,0.0,0.0005271795820152784,0.0020330145834132492,0.0011734851237415593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04564719420434833,Invisible Friends #4093
2650,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0009087892311682752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04563404802036922,Invisible Friends #2651
4579,0.041830974854066984,0.0,0.0002635897910076392,0.0020330145834132492,0.001405453113318379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045615572402917505,Invisible Friends #4579
1812,0.041830974854066984,0.0,0.0001317948955038196,0.0014627787856266064,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04561236632791537,Invisible Friends #1816
2372,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026655080093640382,0.0010072413978781717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04559778970599488,Invisible Friends #2373
1097,0.041830974854066984,0.0,0.0012939862467647744,0.0021612227102951655,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045593387381058594,Invisible Friends #1098
1057,0.041830974854066984,0.0,0.00022067982502965147,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04558424639057757,Invisible Friends #1058
3598,0.041830974854066984,0.0,1.1525383574423091e-05,0.0018037272243816799,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04557807000266709,Invisible Friends #3599
4296,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026362167125578402,0.0010072413978781717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04556849840918868,Invisible Friends #4296
1842,0.041830974854066984,0.0,0.00014598819194269248,0.0009872251886533475,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04556483179046971,Invisible Friends #1846
3630,0.041830974854066984,0.0,0.00012485832205625017,0.0018037272243816799,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04556191184787605,Invisible Friends #3632
2508,0.041830974854066984,0.0,1.1525383574423091e-05,0.000821560687817683,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04555053336384229,Invisible Friends #2509
1787,0.041830974854066984,0.0,1.1525383574423091e-05,0.000821560687817683,0.0011734851237415593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.045544725081024244,Invisible Friends #1791
3497,0.041830974854066984,0.0,0.0001368639299462742,0.0026362167125578402,0.000857226721598444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045543822279280805,Invisible Friends #3498
2139,0.041830974854066984,0.0,0.0001617482808455968,0.0026655080093640382,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04554122794542352,Invisible Friends #2139
3287,0.041830974854066984,0.0,1.1525383574423091e-05,0.0008104585163606872,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04553943119238529,Invisible Friends #3288
1352,0.041830974854066984,0.0,0.0005271795820152784,9.145852872388998e-05,0.00028709968585601095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04552801267349781,Invisible Friends #1353
1638,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04552571552923658,Invisible Friends #1639
1747,0.041830974854066984,0.0,0.00014598819194269248,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04550955475749061,Invisible Friends #1750
2387,0.041830974854066984,0.0,0.0028467697428825036,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045501576346706034,Invisible Friends #2388
601,0.041830974854066984,0.0,0.0028467697428825036,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045501576346706034,Invisible Friends #602
4791,0.041830974854066984,0.0,0.0001342815916454011,0.000821560687817683,0.0010072413978781717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.045501237563231836,Invisible Friends #4791
2647,0.041830974854066984,0.0,1.1525383574423091e-05,0.0014717528886059106,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.045501070918965277,Invisible Friends #2648
3332,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026655080093640382,0.0009087892311682752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04549933753928498,Invisible Friends #3333
2604,0.041830974854066984,0.0,0.0001342815916454011,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04549784815719332,Invisible Friends #2605
2158,0.041830974854066984,0.0,0.0001430537559237439,0.0020330145834132492,0.001405453113318379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04549503636783361,Invisible Friends #2158
4655,0.041830974854066984,0.0,0.0012939862467647744,0.0019991310070230283,0.00028709968585601095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045493731854822056,Invisible Friends #4655
1903,0.041830974854066984,0.0,0.00018485517810925347,0.0021612227102951655,0.0012333568137283734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04549294961731104,Invisible Friends #1907
3866,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.000311517958106651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.045491934928140146,Invisible Friends #3874
2406,0.041830974854066984,0.0,0.0001317948955038196,0.0019991310070230283,0.0014389162826831023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0454833571003882,Invisible Friends #2407
1553,0.041830974854066984,0.0,0.0001617482808455968,0.0014717528886059106,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04547382747470554,Invisible Friends #1554
1478,0.041830974854066984,0.0,0.0001368639299462742,0.0014627787856266064,0.000311517958106651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04544931455957011,Invisible Friends #1479
3574,0.041830974854066984,0.0,1.1525383574423091e-05,0.0018037272243816799,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.04544857890939422,Invisible Friends #3575
4898,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026655080093640382,0.000857226721598444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04544777502971515,Invisible Friends #4898
3904,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026655080093640382,0.000857226721598444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04544777502971515,Invisible Friends #3913
603,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026655080093640382,0.000857226721598444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04544777502971515,Invisible Friends #604
190,0.041830974854066984,0.0,1.1525383574423091e-05,0.0009872251886533475,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04543036898210144,Invisible Friends #191
3345,0.041830974854066984,0.0,1.1525383574423091e-05,0.0009872251886533475,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04543036898210144,Invisible Friends #3346
1524,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026362167125578402,0.000857226721598444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04541848373290895,Invisible Friends #1525
740,0.041830974854066984,0.0,1.1525383574423091e-05,0.0012115945497109264,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.045411106979097324,Invisible Friends #741
3089,0.041830974854066984,0.0,0.000981644738925001,0.0020330145834132492,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04540781299841086,Invisible Friends #3090
4206,0.041830974854066984,0.0,1.1525383574423091e-05,0.0020330145834132492,0.0014389162826831023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04539697116484902,Invisible Friends #4206
625,0.041830974854066984,0.0,0.0001430537559237439,0.000821560687817683,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045396232853615104,Invisible Friends #626
3900,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026655080093640382,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04539100504815234,Invisible Friends #3909
3658,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026655080093640382,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04539100504815234,Invisible Friends #3660
2120,0.041830974854066984,0.0,0.0001368639299462742,0.000821560687817683,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04539004302763763,Invisible Friends #2120
2586,0.041830974854066984,0.0,0.0001342815916454011,0.000821560687817683,0.0025181034946954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04538746068933676,Invisible Friends #2587
964,0.041830974854066984,0.0,0.00031986176886320266,0.0026655080093640382,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04537852345429985,Invisible Friends #965
1572,0.041830974854066984,0.0,0.00012377259751663057,0.0021612227102951655,0.0011734851237415593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0453719953467316,Invisible Friends #1573
1397,0.041830974854066984,0.0,0.0001430537559237439,0.0014627787856266064,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.045368649936261336,Invisible Friends #1398
1168,0.041830974854066984,0.0,0.0001342815916454011,0.0026655080093640382,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04536313767610908,Invisible Friends #1169
4728,0.041830974854066984,0.0,1.1525383574423091e-05,0.0019991310070230283,0.0014389162826831023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0453630875884588,Invisible Friends #4728
3072,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026362167125578402,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04536171375134614,Invisible Friends #3073
2608,0.041830974854066984,0.0,1.1525383574423091e-05,0.0026362167125578402,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04536171375134614,Invisible Friends #2609
2203,0.041830974854066984,0.0,0.0005271795820152784,0.0026655080093640382,0.0002507654932476776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045356967999805244,Invisible Friends #2204
1705,0.041830974854066984,0.0,0.0002685631832908022,0.0019991310070230283,0.0011734851237415593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04535469422923364,Invisible Friends #1706
1258,0.041830974854066984,0.0,0.00012485832205625017,0.0026655080093640382,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04535371440651993,Invisible Friends #1259
2290,0.041830974854066984,0.0,0.00014598819194269248,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04533936035846358,Invisible Friends #2291
2192,0.041830974854066984,0.0,0.00014598819194269248,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.04533936035846358,Invisible Friends #2193
3246,0.041830974854066984,0.0,0.00031986176886320266,9.145852872388998e-05,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.045335767593853174,Invisible Friends #3247
3062,0.041830974854066984,0.0,0.00031986176886320266,9.145852872388998e-05,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027913000228356544,0.0,0.0,0.0,0.0,0.0,0.045335767593853174,Invisible Friends #3063
620,0.041830974854066984,0.0,0.0012939862467647744,0.0020330145834132492,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04533568816090381,Invisible Friends #621
612,0.041830974854066984,0.0,1.1525383574423091e-05,0.001689406484808193,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.045334258169820736,Invisible Friends #613
4032,0.041830974854066984,0.0,1.1525383574423091e-05,0.0014717528886059106,0.000311517958106651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017071790318235922,0.0,0.0,0.0,0.0,0.0,0.045332950116177564,Invisible Friends #4044
4920,0.041830974854066984,0.0,0.0028467697428825036,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.045331381947679,Invisible Friends #4920
3592,0.041830974854066984,0.0,1.1525383574423091e-05,0.0019991310070230283,0.001405453113318379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04532962441909407,Invisible Friends #3593
1896,0.041830974854066984,0.0,1.1525383574423091e-05,0.0021612227102951655,0.0012333568137283734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04531961982277621,Invisible Friends #1900
